"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"DHFL","EQ","08-Jul-2019","         80.20","         81.00","         83.10","         76.80","         77.75","         77.80","         79.69","   17791964","          1417907848.45","      95823","    2279515","         12.81"
"DHFL","EQ","09-Jul-2019","         77.80","         77.00","         78.85","         68.70","         70.85","         71.00","         72.89","   25463821","          1856066892.05","     144145","    3469947","         13.63"
"DHFL","EQ","10-Jul-2019","         71.00","         71.25","         74.05","         69.05","         70.45","         70.10","         71.74","   22328168","          1601848264.45","     115727","    1761336","          7.89"
"DHFL","EQ","11-Jul-2019","         70.10","         69.00","         74.70","         68.90","         71.50","         71.25","         71.81","   25774772","          1850943525.15","     132342","    1962092","          7.61"
"DHFL","EQ","12-Jul-2019","         71.25","         72.00","         72.80","         67.60","         68.30","         68.50","         69.36","   21008406","          1457147995.90","     114184","    3484729","         16.59"
"DHFL","EQ","15-Jul-2019","         68.50","         61.65","         61.65","         46.15","         48.10","         48.50","         49.41","   75262386","          3718815599.50","     300915","    9188187","         12.21"
"DHFL","EQ","16-Jul-2019","         48.50","         46.40","         51.85","         44.50","         50.55","         50.60","         49.11","   73302325","          3599597616.75","     254796","    5528826","          7.54"
"DHFL","EQ","17-Jul-2019","         50.60","         51.00","         59.70","         50.15","         56.15","         56.25","         55.40","   88858329","          4922655998.40","     306703","    8329963","          9.37"
"DHFL","EQ","18-Jul-2019","         56.25","         54.80","         58.60","         53.55","         55.75","         56.25","         56.70","   46389916","          2630337912.30","     186952","    4617388","          9.95"
"DHFL","EQ","19-Jul-2019","         56.25","         56.20","         56.50","         51.35","         54.05","         53.55","         53.85","   34724014","          1869832217.10","     124963","    5504475","         15.85"
"DHFL","EQ","22-Jul-2019","         53.55","         54.15","         56.00","         50.70","         52.05","         52.50","         53.42","   44747551","          2390235688.60","     166496","    4977736","         11.12"
"DHFL","EQ","23-Jul-2019","         52.50","         52.40","         63.00","         50.50","         59.65","         60.00","         58.23","   93508202","          5445411210.80","     315791","    6896772","          7.38"
"DHFL","EQ","24-Jul-2019","         60.00","         59.65","         63.35","         55.60","         55.70","         56.55","         58.80","   51356424","          3019638720.60","     184379","    4959236","          9.66"
"DHFL","EQ","25-Jul-2019","         56.55","         55.45","         57.80","         53.45","         55.20","         55.20","         55.19","   37378917","          2062978236.75","     136470","    2488695","          6.66"
"DHFL","EQ","26-Jul-2019","         55.20","         55.00","         56.65","         53.45","         55.00","         55.00","         55.02","   26021137","          1431779343.55","     105127","    1716105","          6.60"
"DHFL","EQ","29-Jul-2019","         55.00","         55.00","         56.00","         51.70","         52.15","         52.20","         53.00","   23004731","          1219319536.10","      83539","    2608393","         11.34"
"DHFL","EQ","30-Jul-2019","         52.20","         53.00","         54.70","         48.55","         48.80","         49.95","         52.35","   26751782","          1400532364.30","      97449","    2041248","          7.63"
"DHFL","EQ","31-Jul-2019","         49.95","         49.70","         50.95","         48.65","         49.35","         49.30","         49.67","   19155433","           951471164.05","      70212","    1480976","          7.73"
"DHFL","EQ","01-Aug-2019","         49.30","         49.80","         50.90","         47.40","         48.65","         48.65","         49.33","   14257476","           703362571.60","      61065","    1523397","         10.68"
"DHFL","EQ","02-Aug-2019","         48.65","         47.70","         48.95","         45.75","         46.50","         46.65","         47.15","   19809564","           934087819.55","      74809","    1726937","          8.72"
"DHFL","EQ","05-Aug-2019","         46.65","         42.00","         43.70","         40.80","         41.95","         41.95","         42.14","   19769923","           833186178.95","      77259","    2727201","         13.79"
"DHFL","EQ","06-Aug-2019","         41.95","         41.10","         58.40","         41.10","         55.05","         55.35","         49.86","   67314072","          3356479672.95","     233183","    6501977","          9.66"
"DHFL","EQ","07-Aug-2019","         55.35","         56.00","         56.75","         48.70","         49.90","         49.40","         52.84","   48227981","          2548365863.00","     171951","    4460153","          9.25"
"DHFL","EQ","08-Aug-2019","         49.40","         50.15","         51.30","         45.35","         47.75","         47.60","         47.79","   21977050","          1050369697.35","      92417","    2210719","         10.06"
"DHFL","EQ","09-Aug-2019","         47.60","         45.35","         52.85","         45.35","         48.60","         48.75","         49.92","   35264165","          1760281961.30","     131854","    2339231","          6.63"
"DHFL","EQ","13-Aug-2019","         48.75","         48.75","         50.90","         45.00","         46.90","         46.45","         47.88","   22376401","          1071385381.25","      87446","    2157226","          9.64"
"DHFL","EQ","14-Aug-2019","         46.45","         47.00","         49.00","         45.35","         46.60","         46.90","         47.30","   15677539","           741496779.50","      55631","    1510107","          9.63"
"DHFL","EQ","16-Aug-2019","         46.90","         45.80","         46.95","         45.00","         46.00","         45.95","         45.86","   11417576","           523628873.35","      36244","    1092628","          9.57"
"DHFL","EQ","19-Aug-2019","         45.95","         47.00","         52.45","         46.50","         48.90","         49.05","         49.68","   43260481","          2149364778.25","     141486","    3643426","          8.42"
"DHFL","EQ","20-Aug-2019","         49.05","         46.55","         47.95","         45.15","         46.80","         46.50","         46.34","   22159219","          1026927472.90","      73509","    1720291","          7.76"
"DHFL","EQ","21-Aug-2019","         46.50","         47.20","         47.90","         44.75","         45.25","         45.55","         46.51","   17724049","           824420579.55","      54423","    1467717","          8.28"
"DHFL","EQ","22-Aug-2019","         45.55","         45.75","         45.80","         39.00","         40.90","         39.80","         42.11","   20450162","           861180869.50","      75002","    2718372","         13.29"
"DHFL","EQ","23-Aug-2019","         39.80","         39.90","         42.35","         37.20","         40.45","         40.70","         40.04","   22180120","           888175244.65","      88108","    1744432","          7.86"
"DHFL","EQ","26-Aug-2019","         40.70","         43.90","         46.15","         41.70","         45.25","         45.65","         43.89","   24543881","          1077290035.70","      91178","    2882187","         11.74"
"DHFL","EQ","27-Aug-2019","         45.65","         45.90","         51.65","         44.70","         48.60","         48.35","         48.74","   30532890","          1488232202.40","     101152","    4525840","         14.82"
"DHFL","EQ","28-Aug-2019","         48.35","         48.00","         49.20","         46.00","         48.50","         48.40","         47.44","   16935967","           803506038.85","      70278","    2074834","         12.25"
"DHFL","EQ","29-Aug-2019","         48.40","         48.10","         49.20","         46.50","         47.25","         47.25","         47.80","   15285533","           730716786.70","      54595","    1827117","         11.95"
"DHFL","EQ","30-Aug-2019","         47.25","         47.25","         48.90","         46.50","         47.65","         47.65","         47.74","   10504873","           501460069.40","      40775","    1057449","         10.07"
"DHFL","EQ","03-Sep-2019","         47.65","         47.00","         49.35","         46.25","         47.65","         47.95","         48.13","   15886512","           764571132.95","      58613","    1481705","          9.33"
"DHFL","EQ","04-Sep-2019","         47.95","         48.00","         48.40","         46.45","         47.90","         47.20","         47.44","   10159015","           481914793.20","      36422","     969003","          9.54"
"DHFL","EQ","05-Sep-2019","         47.20","         47.95","         48.50","         46.75","         47.75","         47.60","         47.57","    8844529","           420727711.90","      33900","     893652","         10.10"
"DHFL","EQ","06-Sep-2019","         47.60","         47.65","         47.95","         45.65","         46.65","         46.60","         46.79","    9225491","           431633758.40","      32522","    1173675","         12.72"
"DHFL","EQ","09-Sep-2019","         46.60","         45.90","         51.95","         45.35","         48.70","         48.95","         49.11","   25542392","          1254379446.35","      94129","    2655507","         10.40"
"DHFL","EQ","11-Sep-2019","         48.95","         48.70","         52.75","         48.70","         50.40","         50.70","         50.81","   21401494","          1087346741.40","      82891","    2032375","          9.50"
"DHFL","EQ","12-Sep-2019","         50.70","         51.00","         52.45","         49.35","         51.20","         51.25","         51.17","   15794444","           808186406.30","      58706","    1726790","         10.93"
"DHFL","EQ","13-Sep-2019","         51.25","         50.00","         51.75","         48.65","         50.70","         50.90","         50.31","   16743439","           842306903.75","      54306","    1108163","          6.62"
"DHFL","EQ","16-Sep-2019","         50.90","         51.30","         52.85","         50.85","         51.80","         51.85","         51.95","   14810099","           769453269.55","      58494","    1500395","         10.13"
"DHFL","EQ","17-Sep-2019","         51.85","         52.15","         52.65","         48.80","         50.60","         50.30","         50.65","   21606677","          1094384305.05","      66051","    1904897","          8.82"
"DHFL","EQ","18-Sep-2019","         50.30","         48.00","         50.20","         47.50","         48.85","         48.90","         49.04","   14586121","           715246126.00","      58395","     943510","          6.47"
"DHFL","EQ","19-Sep-2019","         48.90","         49.60","         52.40","         46.50","         47.90","         47.55","         49.55","   24242045","          1201141431.35","      78186","    1692397","          6.98"
"DHFL","EQ","20-Sep-2019","         47.55","         48.65","         48.90","         41.25","         43.25","         43.40","         44.76","   39520410","          1768891583.00","     139685","    6399892","         16.19"
"DHFL","EQ","23-Sep-2019","         43.40","         44.95","         45.10","         41.00","         41.95","         41.85","         42.26","   15735644","           664987041.70","      64777","    3560365","         22.63"
"DHFL","EQ","24-Sep-2019","         41.85","         41.90","         45.95","         41.80","         45.05","         44.95","         43.97","   27335950","          1201967304.20","      81368","    3519946","         12.88"
"DHFL","EQ","25-Sep-2019","         44.95","         45.50","         49.30","         45.30","         45.90","         47.15","         47.65","   32355139","          1541628321.55","     110382","    3271026","         10.11"
"DHFL","EQ","26-Sep-2019","         47.15","         46.55","         46.95","         41.65","         42.80","         42.90","         44.09","   23289658","          1026746025.40","      75350","    4903598","         21.05"
"DHFL","EQ","27-Sep-2019","         42.90","         43.15","         44.70","         41.80","         42.25","         42.25","         43.19","   10918470","           471533129.85","      43709","    1691520","         15.49"
"DHFL","EQ","30-Sep-2019","         42.25","         43.15","         43.70","         38.50","         38.70","         38.75","         39.92","   13136570","           524444896.75","      48643","    2908435","         22.14"
"DHFL","EQ","01-Oct-2019","         38.75","         38.50","         38.75","         31.00","         31.00","         31.00","         33.98","   16120123","           547841037.75","      64327","    4124983","         25.59"
"DHFL","EQ","03-Oct-2019","         31.00","         31.00","         33.50","         26.30","         31.80","         31.70","         31.30","   15179975","           475134185.10","      65319","    2448785","         16.13"
"DHFL","EQ","04-Oct-2019","         31.70","         32.25","         33.65","         30.15","         31.50","         31.20","         31.50","    5481935","           172684443.50","      27484","    1515737","         27.65"
"DHFL","EQ","07-Oct-2019","         31.20","         31.50","         31.85","         28.60","         29.15","         28.95","         29.50","    4328474","           127684032.45","      20133","    1621365","         37.46"
"DHFL","EQ","09-Oct-2019","         28.95","         28.00","         28.40","         26.10","         26.10","         26.10","         26.46","    5272846","           139533252.10","      19443","    2793036","         52.97"
"DHFL","EQ","10-Oct-2019","         26.10","         24.25","         25.50","         23.50","         23.50","         23.50","         24.09","    5968941","           143790888.45","      26495","    2537641","         42.51"
"DHFL","EQ","11-Oct-2019","         23.50","         22.30","         22.50","         21.15","         21.15","         21.15","         21.30","    2037937","            43406246.10","       7526","    1438319","         70.58"
"DHFL","EQ","14-Oct-2019","         21.15","         20.85","         22.20","         20.10","         22.20","         22.20","         21.45","    2230947","            47854116.10","       5684","    1504612","         67.44"
"DHFL","EQ","15-Oct-2019","         22.20","         22.90","         23.30","         21.10","         21.10","         21.25","         22.88","    8429469","           192836261.25","      16171","    3429595","         40.69"
"DHFL","EQ","16-Oct-2019","         21.25","         20.20","         20.95","         20.20","         20.20","         20.20","         20.35","    3466109","            70538549.95","      10494","    1857236","         53.58"
"DHFL","EQ","17-Oct-2019","         20.20","         19.25","         20.85","         19.20","         20.65","         20.45","         19.88","    4960924","            98613973.95","      17232","    2040576","         41.13"
"DHFL","EQ","18-Oct-2019","         20.45","         20.45","         21.45","         19.50","         21.45","         21.45","         21.19","    3232344","            68484829.30","       9248","    1783323","         55.17"
"DHFL","EQ","22-Oct-2019","         21.45","         20.65","         21.25","         20.40","         20.40","         20.40","         20.59","    5130313","           105612362.45","      11144","    2368564","         46.17"
"DHFL","EQ","23-Oct-2019","         20.40","         19.40","         19.40","         19.40","         19.40","         19.40","         19.40","     649954","            12609107.60","       3232","     613124","         94.33"
"DHFL","EQ","24-Oct-2019","         19.40","         18.45","         18.55","         18.45","         18.45","         18.45","         18.45","     602505","            11117760.75","       2732","     474669","         78.78"
"DHFL","EQ","25-Oct-2019","         18.45","         17.55","         17.55","         17.55","         17.55","         17.55","         17.55","     313231","             5497204.05","       1950","     296970","         94.81"
"DHFL","EQ","27-Oct-2019","         17.55","         16.70","         16.70","         16.70","         16.70","         16.70","         16.70","     245457","             4099131.90","       1586","     245457","        100.00"
"DHFL","EQ","29-Oct-2019","         16.70","         15.90","         15.90","         15.90","         15.90","         15.90","         15.90","     629000","            10001100.00","       3605","     628867","         99.98"
"DHFL","EQ","30-Oct-2019","         15.90","         15.15","         16.65","         15.15","         16.65","         16.65","         16.16","    3979950","            64335585.90","       7559","    2190180","         55.03"
"DHFL","EQ","31-Oct-2019","         16.65","         17.45","         17.45","         17.45","         17.45","         17.45","         17.45","     609682","            10638950.90","       1306","     609679","        100.00"
"DHFL","EQ","01-Nov-2019","         17.45","         18.30","         18.30","         18.30","         18.30","         18.30","         18.30","     365229","             6683690.70","        954","     365229","        100.00"
"DHFL","EQ","04-Nov-2019","         18.30","         17.40","         19.20","         17.40","         19.20","         19.20","         18.48","    6134011","           113350157.75","       8157","    1961283","         31.97"
"DHFL","EQ","05-Nov-2019","         19.20","         20.15","         20.15","         19.60","         20.15","         20.15","         20.14","    1094669","            22042400.60","       1593","     909420","         83.08"
"DHFL","EQ","06-Nov-2019","         20.15","         21.15","         21.15","         21.15","         21.15","         21.15","         21.15","     299073","             6325393.95","        959","     299069","        100.00"
"DHFL","EQ","07-Nov-2019","         21.15","         22.20","         22.20","         22.20","         22.20","         22.20","         22.20","     229396","             5092591.20","        876","     229396","        100.00"
"DHFL","EQ","08-Nov-2019","         22.20","         22.35","         23.30","         21.65","         23.30","         23.30","         22.72","    2833541","            64377713.40","       3601","    1869878","         65.99"
"DHFL","EQ","11-Nov-2019","         23.30","         24.45","         24.45","         22.90","         24.45","         24.45","         24.34","    5855083","           142508990.90","       8097","    3542359","         60.50"
"DHFL","EQ","13-Nov-2019","         24.45","         25.65","         25.65","         25.60","         25.65","         25.65","         25.65","     939078","            24086053.90","       2365","     557123","         59.33"
"DHFL","EQ","14-Nov-2019","         25.65","         26.90","         26.90","         24.40","         24.40","         24.40","         25.27","    7711603","           194906231.55","      17482","    3463029","         44.91"
"DHFL","EQ","15-Nov-2019","         24.40","         23.20","         23.20","         23.20","         23.20","         23.20","         23.20","     564631","            13099439.20","       2439","     555274","         98.34"
"DHFL","EQ","18-Nov-2019","         23.20","         22.05","         22.05","         22.05","         22.05","         22.05","         22.05","     484848","            10690898.40","       1684","     484396","         99.91"
"DHFL","EQ","19-Nov-2019","         22.05","         20.95","         20.95","         20.95","         20.95","         20.95","         20.95","     243850","             5108657.50","       1734","     243850","        100.00"
"DHFL","EQ","20-Nov-2019","         20.95","         19.95","         21.95","         19.95","         20.20","         20.15","         20.57","    9077572","           186750302.05","      24211","    4171830","         45.96"
"DHFL","EQ","21-Nov-2019","         20.15","         21.15","         21.15","         19.25","         21.15","         21.15","         20.39","   12284051","           250450297.90","      24784","    4748206","         38.65"
"DHFL","EQ","22-Nov-2019","         21.15","         22.20","         22.20","         22.20","         22.20","         22.20","         22.20","     830980","            18447756.00","       2072","     830980","        100.00"
"DHFL","EQ","25-Nov-2019","         22.20","         23.30","         23.30","         21.10","         21.95","         22.05","         22.38","   10711425","           239709069.35","      21820","    4514743","         42.15"
"DHFL","EQ","26-Nov-2019","         22.05","         21.90","         22.55","         20.95","         20.95","         21.05","         21.71","    3491565","            75818484.20","      12427","    2275328","         65.17"
"DHFL","EQ","27-Nov-2019","         21.05","         20.70","         20.80","         20.00","         20.00","         20.00","         20.08","    2745923","            55129266.75","       6413","    1901668","         69.25"
"DHFL","EQ","28-Nov-2019","         20.00","         20.00","         20.10","         19.00","         19.90","         19.90","         19.68","    3778342","            74363570.75","      10246","    1728859","         45.76"
"DHFL","EQ","29-Nov-2019","         19.90","         20.25","         20.85","         20.00","         20.70","         20.75","         20.70","    5139163","           106355653.55","       8951","    2699040","         52.52"
"DHFL","EQ","02-Dec-2019","         20.75","         20.00","         20.25","         19.75","         19.75","         19.75","         19.80","    1768819","            35024029.35","       4914","    1274620","         72.06"
"DHFL","EQ","03-Dec-2019","         19.75","         18.80","         19.25","         18.80","         18.80","         18.80","         18.82","     702995","            13226905.00","       2197","     413942","         58.88"
"DHFL","EQ","04-Dec-2019","         18.80","         17.90","         19.00","         17.90","         18.00","         18.00","         18.06","    3956957","            71468009.75","       9854","    1729003","         43.70"
"DHFL","EQ","05-Dec-2019","         18.00","         18.05","         18.80","         17.50","         18.00","         17.95","         18.14","    2598749","            47151536.55","       8338","    1315592","         50.62"
"DHFL","EQ","06-Dec-2019","         17.95","         18.40","         18.40","         17.10","         17.10","         17.10","         17.28","    1655069","            28607107.90","       5913","    1186708","         71.70"
"DHFL","EQ","09-Dec-2019","         17.10","         16.30","         16.70","         16.25","         16.25","         16.25","         16.28","    1374371","            22371517.15","       3881","     667234","         48.55"
"DHFL","EQ","10-Dec-2019","         16.25","         15.65","         15.95","         15.45","         15.45","         15.45","         15.56","    2382657","            37080205.70","       6444","    1072871","         45.03"
"DHFL","EQ","11-Dec-2019","         15.45","         14.80","         15.45","         14.70","         14.70","         14.70","         14.74","    1947086","            28694334.20","       3639","     690752","         35.48"
"DHFL","EQ","12-Dec-2019","         14.70","         14.05","         14.20","         14.00","         14.00","         14.00","         14.01","     971879","            13616363.25","       2341","     812370","         83.59"
"DHFL","EQ","13-Dec-2019","         14.00","         13.30","         14.70","         13.30","         14.70","         14.70","         14.45","    7441812","           107497137.95","      12157","    2807785","         37.73"
"DHFL","EQ","16-Dec-2019","         14.70","         15.15","         15.40","         14.80","         15.40","         15.40","         15.28","     596495","             9112498.00","       1642","     527017","         88.35"
"DHFL","EQ","17-Dec-2019","         15.40","         16.15","         16.15","         16.15","         16.15","         16.15","         16.15","     234248","             3783105.20","        886","     234247","        100.00"
"DHFL","EQ","18-Dec-2019","         16.15","         16.95","         16.95","         16.95","         16.95","         16.95","         16.95","     291222","             4936212.90","        920","     291222","        100.00"
"DHFL","EQ","19-Dec-2019","         16.95","         17.35","         17.35","         16.15","         16.15","         16.15","         16.56","    4973687","            82381523.15","      11529","    2613785","         52.55"
"DHFL","EQ","20-Dec-2019","         16.15","         16.35","         16.45","         15.40","         16.05","         16.00","         15.99","    2437651","            38969203.35","       6774","    1069238","         43.86"
"DHFL","EQ","23-Dec-2019","         16.00","         16.35","         16.40","         15.35","         15.50","         15.45","         15.61","    1562137","            24382245.75","       4770","     846474","         54.19"
"DHFL","EQ","24-Dec-2019","         15.45","         15.45","         15.50","         14.95","         15.10","         15.05","         15.11","    1345947","            20331004.05","       4701","     846284","         62.88"
"DHFL","EQ","26-Dec-2019","         15.05","         15.70","         15.80","         15.45","         15.80","         15.80","         15.77","    1426056","            22485283.30","       2521","     961640","         67.43"
"DHFL","EQ","27-Dec-2019","         15.80","         16.55","         16.55","         15.90","         16.55","         16.55","         16.49","    3854001","            63551899.65","       6324","    1866969","         48.44"
"DHFL","EQ","30-Dec-2019","         16.55","         17.30","         17.35","         16.80","         17.35","         17.35","         17.28","    4351087","            75188366.70","       6664","    2093613","         48.12"
"DHFL","EQ","31-Dec-2019","         17.35","         17.95","         18.00","         16.60","         16.90","         16.80","         17.06","    4465353","            76180516.20","       9857","    1994141","         44.66"
"DHFL","EQ","01-Jan-2020","         16.80","         17.20","         17.20","         16.25","         16.45","         16.40","         16.58","    2194811","            36396164.40","       4831","    1154898","         52.62"
"DHFL","EQ","02-Jan-2020","         16.40","         16.55","         16.85","         16.35","         16.40","         16.45","         16.49","    2188586","            36098349.80","       5233","    1011957","         46.24"
"DHFL","EQ","03-Jan-2020","         16.45","         16.50","         16.50","         16.00","         16.10","         16.10","         16.14","    1527660","            24657874.40","       4045","     824207","         53.95"
"DHFL","EQ","06-Jan-2020","         16.10","         16.85","         16.90","         16.10","         16.90","         16.90","         16.77","    4477020","            75061761.35","       7890","    2154682","         48.13"
"DHFL","EQ","07-Jan-2020","         16.90","         17.60","         17.70","         17.35","         17.70","         17.70","         17.66","    1362076","            24052723.95","       1855","    1025820","         75.31"
"DHFL","EQ","08-Jan-2020","         17.70","         18.05","         18.55","         17.10","         17.60","         17.55","         17.87","    6531359","           116696606.05","      12906","    3082057","         47.19"
"DHFL","EQ","09-Jan-2020","         17.55","         17.90","         17.90","         16.75","         17.15","         17.15","         17.17","    2109207","            36212599.25","       5404","    1095132","         51.92"
"DHFL","EQ","10-Jan-2020","         17.15","         17.20","         17.65","         16.65","         17.05","         17.05","         17.19","    2223392","            38222217.50","       5411","     915636","         41.18"
"DHFL","EQ","13-Jan-2020","         17.05","         17.10","         17.55","         16.80","         16.85","         16.95","         17.08","    1527597","            26093892.65","       4339","     749714","         49.08"
"DHFL","EQ","14-Jan-2020","         16.95","         16.60","         17.05","         16.20","         16.25","         16.30","         16.42","    1584179","            26019223.40","       5239","     895258","         56.51"
"DHFL","EQ","15-Jan-2020","         16.30","         16.05","         17.10","         15.70","         16.75","         16.80","         16.52","    2782766","            45962457.55","       6704","     974461","         35.02"
"DHFL","EQ","16-Jan-2020","         16.80","         16.95","         17.25","         16.55","         16.70","         16.65","         16.72","    1395000","            23325555.55","       3934","     720221","         51.63"
"DHFL","EQ","17-Jan-2020","         16.65","         16.90","         17.45","         16.20","         16.90","         16.95","         16.86","    3040453","            51251772.55","       7230","    1438675","         47.32"
"DHFL","EQ","20-Jan-2020","         16.95","         16.90","         16.90","         16.15","         16.15","         16.15","         16.37","    1701043","            27841485.75","       4042","    1084752","         63.77"
"DHFL","EQ","21-Jan-2020","         16.15","         16.10","         16.65","         15.85","         16.05","         16.00","         16.12","    1612566","            25997074.30","       4062","     849725","         52.69"
"DHFL","EQ","22-Jan-2020","         16.00","         16.00","         16.60","         15.85","         16.40","         16.35","         16.29","    1211486","            19731346.35","       4056","     571687","         47.19"
"DHFL","EQ","23-Jan-2020","         16.35","         16.00","         16.40","         16.00","         16.10","         16.10","         16.13","    1503065","            24238673.55","       3743","     841619","         55.99"
"DHFL","EQ","24-Jan-2020","         16.10","         16.00","         16.20","         16.00","         16.10","         16.05","         16.07","    1351774","            21729290.35","       3292","     750455","         55.52"
"DHFL","EQ","27-Jan-2020","         16.05","         15.95","         16.00","         15.65","         15.75","         15.75","         15.78","    1663317","            26251939.30","       3331","     911701","         54.81"
"DHFL","EQ","28-Jan-2020","         15.75","         15.30","         15.50","         15.00","         15.10","         15.05","         15.15","    2654892","            40213381.00","       5562","    1186658","         44.70"
"DHFL","EQ","29-Jan-2020","         15.05","         15.05","         15.15","         14.30","         14.30","         14.30","         14.41","    2197826","            31663700.00","       4786","    1343395","         61.12"
"DHFL","EQ","30-Jan-2020","         14.30","         13.70","         13.90","         13.60","         13.60","         13.60","         13.63","    1531019","            20867703.40","       3746","     777667","         50.79"
"DHFL","EQ","31-Jan-2020","         13.60","         13.00","         13.30","         12.95","         12.95","         12.95","         12.97","    1205548","            15633818.35","       2873","     797795","         66.18"
"DHFL","EQ","01-Feb-2020","         12.95","         12.35","         13.50","         12.35","         12.35","         12.35","         12.75","    3937923","            50209271.05","       9181","    1644924","         41.77"
"DHFL","EQ","03-Feb-2020","         12.35","         12.35","         12.35","         11.75","         11.75","         11.75","         11.79","     909318","            10720598.05","       3548","     579067","         63.68"
"DHFL","EQ","04-Feb-2020","         11.75","         11.25","         11.40","         11.20","         11.20","         11.20","         11.21","    1242120","            13925000.30","       1835","     633072","         50.97"
"DHFL","EQ","05-Feb-2020","         11.20","         10.65","         10.65","         10.65","         10.65","         10.65","         10.65","     437481","             4659172.65","       1718","     437480","        100.00"
"DHFL","EQ","06-Feb-2020","         10.65","         10.25","         11.15","         10.15","         11.15","         11.15","         10.93","    6089033","            66569325.60","       9625","    2613272","         42.92"
"DHFL","EQ","07-Feb-2020","         11.15","         11.60","         11.70","         11.25","         11.70","         11.70","         11.64","    5111635","            59482333.70","       5960","    2347600","         45.93"
"DHFL","EQ","10-Feb-2020","         11.70","         12.05","         12.05","         11.15","         11.15","         11.15","         11.32","    2162170","            24481839.50","       3442","    1496308","         69.20"
"DHFL","EQ","11-Feb-2020","         11.15","         10.95","         10.95","         10.60","         10.60","         10.60","         10.64","    1921147","            20435832.35","       3506","     991402","         51.60"
"DHFL","EQ","12-Feb-2020","         10.60","         10.15","         10.35","         10.10","         10.10","         10.10","         10.13","    1620028","            16405102.40","       4003","     930475","         57.44"
"DHFL","EQ","13-Feb-2020","         10.10","          9.80","         10.00","          9.60","          9.60","          9.60","          9.62","     864293","             8311143.70","       2474","     675984","         78.21"
"DHFL","EQ","14-Feb-2020","          9.60","         10.05","         10.05","          9.80","         10.05","         10.05","         10.03","    3924662","            39369062.35","       5328","    2397649","         61.09"
"DHFL","EQ","17-Feb-2020","         10.05","         10.25","         10.35","          9.55","          9.90","          9.80","          9.84","    2915643","            28685645.50","       6287","    1409763","         48.35"
"DHFL","EQ","18-Feb-2020","          9.80","         10.25","         10.25","          9.90","         10.25","         10.25","         10.20","    2038385","            20799373.25","       2628","     916508","         44.96"
"DHFL","EQ","19-Feb-2020","         10.25","         10.75","         10.75","         10.75","         10.75","         10.75","         10.75","     250392","             2691714.00","        796","     250392","        100.00"
"DHFL","EQ","20-Feb-2020","         10.75","         11.25","         11.25","         11.25","         11.25","         11.25","         11.25","    1186255","            13345368.75","        836","    1166255","         98.31"
"DHFL","EQ","24-Feb-2020","         11.25","         11.80","         11.80","         11.80","         11.80","         11.80","         11.80","     546165","             6444747.00","        702","     546165","        100.00"
"DHFL","EQ","25-Feb-2020","         11.80","         12.35","         12.35","         12.35","         12.35","         12.35","         12.35","     256659","             3169738.65","        705","     256659","        100.00"
"DHFL","EQ","26-Feb-2020","         12.35","         12.95","         12.95","         12.95","         12.95","         12.95","         12.95","     516970","             6694761.50","        747","     516970","        100.00"
"DHFL","EQ","27-Feb-2020","         12.95","         13.55","         13.55","         13.10","         13.55","         13.55","         13.53","    4240016","            57351281.20","       3252","    2942029","         69.39"
"DHFL","EQ","28-Feb-2020","         13.55","         14.20","         14.20","         13.75","         14.20","         14.20","         14.17","    2557867","            36239871.55","       3380","    1907504","         74.57"
"DHFL","EQ","02-Mar-2020","         14.20","         14.90","         14.90","         14.90","         14.90","         14.90","         14.90","     407752","             6075504.80","        889","     407752","        100.00"
"DHFL","EQ","03-Mar-2020","         14.90","         15.60","         15.60","         15.60","         15.60","         15.60","         15.60","     512890","             8001084.00","       1922","     512889","        100.00"
"DHFL","EQ","04-Mar-2020","         15.60","         16.35","         16.35","         16.35","         16.35","         16.35","         16.35","     505607","             8266674.45","       1023","     505605","        100.00"
"DHFL","EQ","05-Mar-2020","         16.35","         17.15","         17.15","         17.15","         17.15","         17.15","         17.15","     280586","             4812049.90","        857","     280586","        100.00"
"DHFL","EQ","06-Mar-2020","         17.15","         17.40","         17.40","         16.30","         16.30","         16.30","         16.63","    2475887","            41169316.15","       5491","    2276474","         91.95"
"DHFL","EQ","09-Mar-2020","         16.30","         15.50","         15.50","         15.50","         15.50","         15.50","         15.50","     297254","             4607437.00","       1020","     297253","        100.00"
"DHFL","EQ","11-Mar-2020","         15.50","         14.75","         14.75","         14.75","         14.75","         14.75","         14.75","     370283","             5461674.25","        931","     264559","         71.45"
"DHFL","EQ","12-Mar-2020","         14.75","         14.05","         14.05","         14.05","         14.05","         14.05","         14.05","     101599","             1427465.95","        698","     101599","        100.00"
"DHFL","EQ","13-Mar-2020","         14.05","         13.35","         13.35","         13.35","         13.35","         13.35","         13.35","     262330","             3502105.50","       1082","     262330","        100.00"
"DHFL","EQ","16-Mar-2020","         13.35","         12.70","         12.70","         12.70","         12.70","         12.70","         12.70","     247852","             3147720.40","       1279","     247852","        100.00"
"DHFL","EQ","17-Mar-2020","         12.70","         12.10","         12.10","         12.10","         12.10","         12.10","         12.10","     321297","             3887693.70","       1343","     320822","         99.85"
